"DATETIME","LOAD","MONTH","WEEKDAY","HOUR","TEMPERATURE"
2020-02-03 08:00:00,5899.44,2,1,9,14.01
2020-02-03 09:00:00,6243.4,2,1,10,15.52
2020-02-03 10:00:00,6136.93,2,1,11,16.3
2020-02-03 11:00:00,6187.26,2,1,12,17.09
2020-02-03 12:00:00,6204.51,2,1,13,17.43
2020-02-03 13:00:00,6085.02,2,1,14,17.65
2020-02-03 14:00:00,5879.88,2,1,15,17.65
2020-02-03 15:00:00,5994.9,2,1,16,17
2020-02-03 16:00:00,5899.89,2,1,17,15.56
2020-02-03 17:00:00,5966.26,2,1,18,14.94
2020-02-03 18:00:00,6595.89,2,1,19,14.69
2020-02-03 19:00:00,7126.49,2,1,20,14.22
2020-02-03 20:00:00,7048.46,2,1,21,13.88
2020-02-03 21:00:00,6652.88,2,1,22,13.08
2020-02-03 22:00:00,5999.24,2,1,23,12.4
2020-02-03 23:00:00,5589.29,2,1,24,11.9
2020-02-04 00:00:00,5188.51,2,2,1,11.95
2020-02-04 01:00:00,4740.79,2,2,2,11.85
2020-02-04 02:00:00,4671.43,2,2,3,11.63
2020-02-04 03:00:00,4534.41,2,2,4,11.18
2020-02-04 04:00:00,4400.87,2,2,5,10.73
2020-02-04 05:00:00,4570.71,2,2,6,10.6
2020-02-04 06:00:00,5036.6,2,2,7,10.34
2020-02-04 07:00:00,5817.04,2,2,8,12.79
2020-02-04 08:00:00,6146.48,2,2,9,15.2
2020-02-04 09:00:00,6315.58,2,2,10,16.9
2020-02-04 10:00:00,6209.02,2,2,11,17.48
2020-02-04 11:00:00,6046.67,2,2,12,18.26
2020-02-04 12:00:00,5953.01,2,2,13,18.55
2020-02-04 13:00:00,5744.69,2,2,14,17.99
2020-02-04 14:00:00,5524.76,2,2,15,16.77
2020-02-04 15:00:00,5719.13,2,2,16,16.01
2020-02-04 16:00:00,5760.33,2,2,17,15.1
2020-02-04 17:00:00,5954.3,2,2,18,14.28
2020-02-04 18:00:00,6732.41,2,2,19,13.85
2020-02-04 19:00:00,7022.03,2,2,20,13.95
2020-02-04 20:00:00,6882.73,2,2,21,13.83
2020-02-04 21:00:00,6433.19,2,2,22,13.56
2020-02-04 22:00:00,5848.86,2,2,23,13.58
2020-02-04 23:00:00,5488.61,2,2,24,13.34
2020-02-05 00:00:00,4861.1,2,3,1,13.33
2020-02-05 01:00:00,4478.43,2,3,2,12.84
2020-02-05 02:00:00,4444.21,2,3,3,13.21
2020-02-05 03:00:00,4352.06,2,3,4,13.5
2020-02-05 04:00:00,4295.56,2,3,5,13.57
2020-02-05 05:00:00,4432.09,2,3,6,13.97
2020-02-05 06:00:00,4939.63,2,3,7,14.47
2020-02-05 07:00:00,5709.32,2,3,8,14.98
2020-02-05 08:00:00,6209.21,2,3,9,14
2020-02-05 09:00:00,6518.66,2,3,10,11.76
2020-02-05 10:00:00,6534.14,2,3,11,13.71
2020-02-05 11:00:00,6433.95,2,3,12,14.4
2020-02-05 12:00:00,6386.09,2,3,13,14.45
2020-02-05 13:00:00,6351.01,2,3,14,14.14
2020-02-05 14:00:00,6210.23,2,3,15,13.25
2020-02-05 15:00:00,6340.22,2,3,16,11.46
2020-02-05 16:00:00,6303.99,2,3,17,9.76
2020-02-05 17:00:00,6420.23,2,3,18,8.56
2020-02-05 18:00:00,6921,2,3,19,8.22
2020-02-05 19:00:00,7072.41,2,3,20,7.95
2020-02-05 20:00:00,6978.38,2,3,21,7.78
2020-02-05 21:00:00,6598.92,2,3,22,7.08
2020-02-05 22:00:00,6056.12,2,3,23,6.56
2020-02-05 23:00:00,5683.87,2,3,24,6.24
2020-02-06 00:00:00,4785.98,2,4,1,5.59
2020-02-06 01:00:00,4279.16,2,4,2,5.26
2020-02-06 02:00:00,4251.13,2,4,3,4.96
2020-02-06 03:00:00,4222.78,2,4,4,5.26
2020-02-06 04:00:00,4186.39,2,4,5,5.77
2020-02-06 05:00:00,4277.84,2,4,6,5.72
2020-02-06 06:00:00,4726.07,2,4,7,6.28
2020-02-06 07:00:00,5622.7,2,4,8,6.51
2020-02-06 08:00:00,6282.43,2,4,9,6.93
2020-02-06 09:00:00,6853.27,2,4,10,5.3
2020-02-06 10:00:00,7128.6,2,4,11,5.06
2020-02-06 11:00:00,7246.37,2,4,12,5.44
2020-02-06 12:00:00,7296.28,2,4,13,5.65
2020-02-06 13:00:00,7231.7,2,4,14,6.44
2020-02-06 14:00:00,7067.05,2,4,15,6.44
2020-02-06 15:00:00,7139.13,2,4,16,5.98
2020-02-06 16:00:00,7147.78,2,4,17,5.99
2020-02-06 17:00:00,7127.95,2,4,18,5.66
2020-02-06 18:00:00,7404.33,2,4,19,5.62
2020-02-06 19:00:00,7515,2,4,20,5.6
2020-02-06 20:00:00,7475.12,2,4,21,5.63
2020-02-06 21:00:00,7060.93,2,4,22,4.75
2020-02-06 22:00:00,6516.6,2,4,23,4.68
2020-02-06 23:00:00,6086.19,2,4,24,4.82
2020-02-07 00:00:00,5347.85,2,5,1,4.55
2020-02-07 01:00:00,4877.38,2,5,2,4.21
2020-02-07 02:00:00,4853.52,2,5,3,4.18
2020-02-07 03:00:00,4696.41,2,5,4,4.04
2020-02-07 04:00:00,4606.19,2,5,5,4.07
2020-02-07 05:00:00,4676.39,2,5,6,3.91
2020-02-07 06:00:00,5157.09,2,5,7,3.88
2020-02-07 07:00:00,6013.16,2,5,8,4.5
2020-02-07 08:00:00,6618.84,2,5,9,5.75
2020-02-07 09:00:00,7174.26,2,5,10,6.17
2020-02-07 10:00:00,7403.68,2,5,11,7.22
2020-02-07 11:00:00,7419.99,2,5,12,7.89
2020-02-07 12:00:00,7465.64,2,5,13,8.14
2020-02-07 13:00:00,7327.53,2,5,14,8.37
2020-02-07 14:00:00,7037.59,2,5,15,8.51
2020-02-07 15:00:00,7134.71,2,5,16,7.95
2020-02-07 16:00:00,7098.36,2,5,17,7.41
2020-02-07 17:00:00,7123.27,2,5,18,6.77
2020-02-07 18:00:00,7620.69,2,5,19,6.59
2020-02-07 19:00:00,7724.43,2,5,20,6.17
2020-02-07 20:00:00,7628.16,2,5,21,5.94
2020-02-07 21:00:00,7190.36,2,5,22,5.83
2020-02-07 22:00:00,6612.4,2,5,23,5.86
2020-02-07 23:00:00,6198.56,2,5,24,5.86
2020-02-08 00:00:00,5401.65,2,6,1,5.6
2020-02-08 01:00:00,4893.37,2,6,2,5.76
2020-02-08 02:00:00,4820.98,2,6,3,5.71
2020-02-08 03:00:00,4634.71,2,6,4,5.97
2020-02-08 04:00:00,4457.24,2,6,5,6.31
2020-02-08 05:00:00,4471.97,2,6,6,6.18
2020-02-08 06:00:00,4721.91,2,6,7,6.48
2020-02-08 07:00:00,5200.77,2,6,8,6.92
2020-02-08 08:00:00,5892.22,2,6,9,6.62
2020-02-08 09:00:00,6571.76,2,6,10,6.12
2020-02-08 10:00:00,6843.74,2,6,11,6.41
2020-02-08 11:00:00,6964.96,2,6,12,6.67
2020-02-08 12:00:00,7088.45,2,6,13,6.89
2020-02-08 13:00:00,6995.42,2,6,14,6.96
2020-02-08 14:00:00,6745.84,2,6,15,6.83
2020-02-08 15:00:00,6895.28,2,6,16,6.97
2020-02-08 16:00:00,6857.06,2,6,17,6.01
2020-02-08 17:00:00,6940.33,2,6,18,5.2
2020-02-08 18:00:00,7506.27,2,6,19,4.51
2020-02-08 19:00:00,7733.5,2,6,20,4.13
2020-02-08 20:00:00,7689.41,2,6,21,3.72
2020-02-08 21:00:00,7158.79,2,6,22,3.38
2020-02-08 22:00:00,6509.64,2,6,23,2.8
2020-02-08 23:00:00,6047.17,2,6,24,2.66
2020-02-09 00:00:00,5460.89,2,7,1,2.63
2020-02-09 01:00:00,5018.11,2,7,2,2.75
2020-02-09 02:00:00,4959.45,2,7,3,2.6
2020-02-09 03:00:00,4732.83,2,7,4,2.42
2020-02-09 04:00:00,4545.56,2,7,5,2.4
2020-02-09 05:00:00,4542.05,2,7,6,2.64
2020-02-09 06:00:00,4723.56,2,7,7,2.77
2020-02-09 07:00:00,4900.81,2,7,8,4.88
2020-02-09 08:00:00,5231.49,2,7,9,8.14
2020-02-09 09:00:00,5712.06,2,7,10,9.31
2020-02-09 10:00:00,6274.81,2,7,11,9.82
2020-02-09 11:00:00,6626.01,2,7,12,11.05
2020-02-09 12:00:00,6710.94,2,7,13,11.51
2020-02-09 13:00:00,6465.17,2,7,14,11.49
2020-02-09 14:00:00,5951.31,2,7,15,11.39
2020-02-09 15:00:00,6124.04,2,7,16,10.83
2020-02-09 16:00:00,6102.66,2,7,17,9.85
2020-02-09 17:00:00,6022.52,2,7,18,8.29
2020-02-09 18:00:00,6706.4,2,7,19,7.66
2020-02-09 19:00:00,7214.72,2,7,20,7.12
2020-02-09 20:00:00,7195.2,2,7,21,6.74
2020-02-09 21:00:00,6856.52,2,7,22,6.08
2020-02-09 22:00:00,6353.64,2,7,23,5.83
2020-02-09 23:00:00,5869.85,2,7,24,6.06
2020-02-10 00:00:00,5568.17,2,1,1,5.51
2020-02-10 01:00:00,5073.58,2,1,2,5.48
2020-02-10 02:00:00,4991.07,2,1,3,5.81
2020-02-10 03:00:00,4820.31,2,1,4,5.59
2020-02-10 04:00:00,4736.36,2,1,5,5.24
2020-02-10 05:00:00,4856.69,2,1,6,5.31
2020-02-10 06:00:00,5406.53,2,1,7,5.57
2020-02-10 07:00:00,6283.4,2,1,8,8.67
2020-02-10 08:00:00,6873.78,2,1,9,10.85
2020-02-10 09:00:00,7287.35,2,1,10,12.63
2020-02-10 10:00:00,7350.45,2,1,11,13.59
2020-02-10 11:00:00,7276.17,2,1,12,15.08
2020-02-10 12:00:00,7260.21,2,1,13,15.68
2020-02-10 13:00:00,7162.33,2,1,14,16.07
2020-02-10 14:00:00,6945.6,2,1,15,15.83
2020-02-10 15:00:00,6989.34,2,1,16,14.89
2020-02-10 16:00:00,6871.38,2,1,17,13.71
2020-02-10 17:00:00,6853.38,2,1,18,13.13
2020-02-10 18:00:00,7355.4,2,1,19,12.74
2020-02-10 19:00:00,7717.95,2,1,20,12.65
2020-02-10 20:00:00,7692.92,2,1,21,12.5
2020-02-10 21:00:00,7250.63,2,1,22,12.23
2020-02-10 22:00:00,6592.76,2,1,23,12.18
2020-02-10 23:00:00,6176.9,2,1,24,12.13
2020-02-11 00:00:00,5211.06,2,2,1,11.97
2020-02-11 01:00:00,4775.07,2,2,2,11.87
2020-02-11 02:00:00,4722.18,2,2,3,11.66
2020-02-11 03:00:00,4602.81,2,2,4,11.34
2020-02-11 04:00:00,4516.64,2,2,5,11.31
2020-02-11 05:00:00,4677.46,2,2,6,11.25
2020-02-11 06:00:00,5335.39,2,2,7,11.43
2020-02-11 07:00:00,6227.79,2,2,8,13.27
2020-02-11 08:00:00,6624.8,2,2,9,15.62
2020-02-11 09:00:00,6908.47,2,2,10,16.79
2020-02-11 10:00:00,6943.55,2,2,11,17.15
2020-02-11 11:00:00,6671.4,2,2,12,17.88
2020-02-11 12:00:00,6451.65,2,2,13,18.13
2020-02-11 13:00:00,6344.87,2,2,14,17.99
2020-02-11 14:00:00,6153.24,2,2,15,17.09
2020-02-11 15:00:00,6255.41,2,2,16,16
2020-02-11 16:00:00,6249.24,2,2,17,15.58
2020-02-11 17:00:00,6499.69,2,2,18,15.31
2020-02-11 18:00:00,7300.11,2,2,19,14.91
2020-02-11 19:00:00,7590.11,2,2,20,14.67
2020-02-11 20:00:00,7503.19,2,2,21,14.56
2020-02-11 21:00:00,7075.92,2,2,22,14.24
2020-02-11 22:00:00,6391.79,2,2,23,13.47
2020-02-11 23:00:00,5981.86,2,2,24,13.15
2020-02-12 00:00:00,4952.17,2,3,1,12.78
2020-02-12 01:00:00,4537.62,2,3,2,12.82
2020-02-12 02:00:00,4538.3,2,3,3,12.77
2020-02-12 03:00:00,4328.64,2,3,4,12.44
2020-02-12 04:00:00,4331.22,2,3,5,12.27
2020-02-12 05:00:00,4498.23,2,3,6,11.5
2020-02-12 06:00:00,5064.93,2,3,7,12
2020-02-12 07:00:00,5939.06,2,3,8,14.18
2020-02-12 08:00:00,6360.1,2,3,9,16.7
2020-02-12 09:00:00,6623.06,2,3,10,17.87
2020-02-12 10:00:00,6587.38,2,3,11,18.48
2020-02-12 11:00:00,6519.64,2,3,12,19.47
2020-02-12 12:00:00,6577.12,2,3,13,19.66
2020-02-12 13:00:00,6503.83,2,3,14,19.45
2020-02-12 14:00:00,6472.8,2,3,15,18.92
2020-02-12 15:00:00,6469.68,2,3,16,17.67
2020-02-12 16:00:00,6420.53,2,3,17,16.6
2020-02-12 17:00:00,6462.87,2,3,18,15.14
2020-02-12 18:00:00,7119.92,2,3,19,14.07
2020-02-12 19:00:00,7347.25,2,3,20,13.25
2020-02-12 20:00:00,7222.3,2,3,21,12.77
2020-02-12 21:00:00,6750.86,2,3,22,12.4
2020-02-12 22:00:00,6011.21,2,3,23,12.13
2020-02-12 23:00:00,5630.77,2,3,24,12.38
2020-02-13 00:00:00,5002.71,2,4,1,11.92
2020-02-13 01:00:00,4576.95,2,4,2,11.73
2020-02-13 02:00:00,4506.56,2,4,3,11.64
2020-02-13 03:00:00,4391.53,2,4,4,11.59
2020-02-13 04:00:00,4331.99,2,4,5,11.41
2020-02-13 05:00:00,4492.83,2,4,6,11.31
2020-02-13 06:00:00,5084.82,2,4,7,11.49
2020-02-13 07:00:00,5911.24,2,4,8,12.57
2020-02-13 08:00:00,6403.18,2,4,9,13.97
2020-02-13 09:00:00,6685.18,2,4,10,15.23
2020-02-13 10:00:00,6812.04,2,4,11,15.29
2020-02-13 11:00:00,6725.14,2,4,12,14.99
2020-02-13 12:00:00,6793.54,2,4,13,15.97
2020-02-13 13:00:00,6731.38,2,4,14,16.3
2020-02-13 14:00:00,6445.59,2,4,15,15.83
2020-02-13 15:00:00,6398.19,2,4,16,14.75
2020-02-13 16:00:00,6215.54,2,4,17,13.37
2020-02-13 17:00:00,6183.29,2,4,18,12.28
2020-02-13 18:00:00,6944.93,2,4,19,11.67
2020-02-13 19:00:00,7234.49,2,4,20,11.36
2020-02-13 20:00:00,7186.11,2,4,21,10.78
2020-02-13 21:00:00,6756.42,2,4,22,9.95
2020-02-13 22:00:00,6043.06,2,4,23,9.67
2020-02-13 23:00:00,5641.29,2,4,24,9.67
2020-02-14 00:00:00,5086.67,2,5,1,9.22
2020-02-14 01:00:00,4624.33,2,5,2,9.33
2020-02-14 02:00:00,4552.45,2,5,3,9.59
2020-02-14 03:00:00,4403.71,2,5,4,9.4
2020-02-14 04:00:00,4359.66,2,5,5,9.54
2020-02-14 05:00:00,4518.38,2,5,6,9.84
2020-02-14 06:00:00,5031.04,2,5,7,9.98
2020-02-14 07:00:00,5824.21,2,5,8,10.76
2020-02-14 08:00:00,6267.37,2,5,9,12.29
2020-02-14 09:00:00,6550.62,2,5,10,13.47
2020-02-14 10:00:00,6574.28,2,5,11,14.04
2020-02-14 11:00:00,6482.83,2,5,12,14.22
2020-02-14 12:00:00,6372.77,2,5,13,14.52
2020-02-14 13:00:00,6356.38,2,5,14,14.38
2020-02-14 14:00:00,6127.09,2,5,15,13.94
2020-02-14 15:00:00,6153.77,2,5,16,13.96
2020-02-14 16:00:00,6089.38,2,5,17,13.63
2020-02-14 17:00:00,6158.37,2,5,18,13.46
2020-02-14 18:00:00,6643.87,2,5,19,12.88
2020-02-14 19:00:00,6962.03,2,5,20,12.89
2020-02-14 20:00:00,6934.81,2,5,21,12.8
2020-02-14 21:00:00,6457.82,2,5,22,12.61
2020-02-14 22:00:00,5834.19,2,5,23,13.02
2020-02-14 23:00:00,5435.37,2,5,24,13.31
2020-02-15 00:00:00,5453.67,2,6,1,13.13
2020-02-15 01:00:00,5039.6,2,6,2,11.98
2020-02-15 02:00:00,4979.44,2,6,3,11.63
2020-02-15 03:00:00,4803.75,2,6,4,11.77
2020-02-15 04:00:00,4591.57,2,6,5,11.56
2020-02-15 05:00:00,4568.37,2,6,6,11.86
2020-02-15 06:00:00,4715.92,2,6,7,12
2020-02-15 07:00:00,5009.38,2,6,8,11.97
2020-02-15 08:00:00,5554.58,2,6,9,12.53
2020-02-15 09:00:00,6140.3,2,6,10,12.48
2020-02-15 10:00:00,6376.89,2,6,11,12.22
2020-02-15 11:00:00,6521.21,2,6,12,11.77
2020-02-15 12:00:00,6628.23,2,6,13,11.79
2020-02-15 13:00:00,6550.7,2,6,14,11.89
2020-02-15 14:00:00,6229.05,2,6,15,11.86
2020-02-15 15:00:00,6362.06,2,6,16,11.68
2020-02-15 16:00:00,6261.22,2,6,17,11.64
2020-02-15 17:00:00,6312.17,2,6,18,11.46
2020-02-15 18:00:00,6907.3,2,6,19,11.38
2020-02-15 19:00:00,7205.08,2,6,20,11.38
2020-02-15 20:00:00,6990.85,2,6,21,11.17
2020-02-15 21:00:00,6556.01,2,6,22,11.06
2020-02-15 22:00:00,6013.37,2,6,23,10.85
2020-02-15 23:00:00,5552.76,2,6,24,10.3
2020-02-16 00:00:00,4823.64,2,7,1,10.23
2020-02-16 01:00:00,4407.44,2,7,2,10.03
2020-02-16 02:00:00,4352.26,2,7,3,9.86
2020-02-16 03:00:00,4181.98,2,7,4,9.58
2020-02-16 04:00:00,4074.14,2,7,5,9.58
2020-02-16 05:00:00,4050.76,2,7,6,9.27
2020-02-16 06:00:00,4183.42,2,7,7,9.53
2020-02-16 07:00:00,4408.5,2,7,8,10.48
2020-02-16 08:00:00,4736.23,2,7,9,11.49
2020-02-16 09:00:00,5227.39,2,7,10,12.14
2020-02-16 10:00:00,5674.18,2,7,11,12.8
2020-02-16 11:00:00,5970.19,2,7,12,13.42
2020-02-16 12:00:00,6174.4,2,7,13,13.59
2020-02-16 13:00:00,6014.73,2,7,14,13.6
2020-02-16 14:00:00,5566.29,2,7,15,13.35
2020-02-16 15:00:00,5626.48,2,7,16,12.72
2020-02-16 16:00:00,5682.19,2,7,17,11.57
2020-02-16 17:00:00,5658.22,2,7,18,10.37
2020-02-16 18:00:00,6249.85,2,7,19,10.25
2020-02-16 19:00:00,6501.94,2,7,20,9.81
2020-02-16 20:00:00,6527.67,2,7,21,9.78
2020-02-16 21:00:00,6314.18,2,7,22,9.64
2020-02-16 22:00:00,5856.37,2,7,23,9.7
2020-02-16 23:00:00,5476.61,2,7,24,9.62
2020-02-17 00:00:00,4601.16,2,1,1,9.48
2020-02-17 01:00:00,4180.85,2,1,2,9.43
2020-02-17 02:00:00,4154.35,2,1,3,9.19
2020-02-17 03:00:00,3999.91,2,1,4,9.48
2020-02-17 04:00:00,3939.38,2,1,5,9.56
2020-02-17 05:00:00,4071.24,2,1,6,9.65
2020-02-17 06:00:00,4616.99,2,1,7,9.97
2020-02-17 07:00:00,5430.29,2,1,8,10.83
2020-02-17 08:00:00,5917.9,2,1,9,12.26
2020-02-17 09:00:00,6343.57,2,1,10,12.81
2020-02-17 10:00:00,6386.21,2,1,11,13.44
2020-02-17 11:00:00,6345.02,2,1,12,14.74
2020-02-17 12:00:00,6361.92,2,1,13,14.9
2020-02-17 13:00:00,6280.7,2,1,14,15
2020-02-17 14:00:00,6155.74,2,1,15,15.07
2020-02-17 15:00:00,6185.83,2,1,16,14.57
2020-02-17 16:00:00,6100.71,2,1,17,13.47
2020-02-17 17:00:00,6136.08,2,1,18,11.78
2020-02-17 18:00:00,6732.49,2,1,19,10.96
2020-02-17 19:00:00,6961.68,2,1,20,10.5
2020-02-17 20:00:00,6862.46,2,1,21,9.87
2020-02-17 21:00:00,6473.86,2,1,22,9.13
2020-02-17 22:00:00,5897.86,2,1,23,8.32
2020-02-17 23:00:00,5460.16,2,1,24,8.22
2020-02-18 00:00:00,4997.98,2,2,1,7.29
2020-02-18 01:00:00,4585.07,2,2,2,6.98
2020-02-18 02:00:00,4603.17,2,2,3,6.82
2020-02-18 03:00:00,4427.89,2,2,4,6.76
2020-02-18 04:00:00,4408.6,2,2,5,6.41
2020-02-18 05:00:00,4548.59,2,2,6,5.92
2020-02-18 06:00:00,5008.03,2,2,7,7.14
2020-02-18 07:00:00,5764.39,2,2,8,10.18
2020-02-18 08:00:00,6185.33,2,2,9,13.32
2020-02-18 09:00:00,6393.76,2,2,10,14.26
2020-02-18 10:00:00,6332.71,2,2,11,14.43
2020-02-18 11:00:00,6278.76,2,2,12,16.32
2020-02-18 12:00:00,6269.34,2,2,13,16.71
2020-02-18 13:00:00,6179.4,2,2,14,16.62
2020-02-18 14:00:00,6032.61,2,2,15,15.81
2020-02-18 15:00:00,6168.43,2,2,16,15.12
2020-02-18 16:00:00,6077.22,2,2,17,13.34
2020-02-18 17:00:00,6091.21,2,2,18,12.47
2020-02-18 18:00:00,6810.51,2,2,19,11.7
2020-02-18 19:00:00,7145.16,2,2,20,11.1
2020-02-18 20:00:00,7203.32,2,2,21,10.28
2020-02-18 21:00:00,6898.09,2,2,22,9.43
2020-02-18 22:00:00,6216.17,2,2,23,9.12
2020-02-18 23:00:00,5811.71,2,2,24,8.9
2020-02-19 00:00:00,5172.12,2,3,1,8.54
2020-02-19 01:00:00,4710.35,2,3,2,7.99
2020-02-19 02:00:00,4669.59,2,3,3,8.13
2020-02-19 03:00:00,4545.78,2,3,4,7.78
2020-02-19 04:00:00,4430.97,2,3,5,7.73
2020-02-19 05:00:00,4508.09,2,3,6,7.63
2020-02-19 06:00:00,4957.83,2,3,7,8.4
2020-02-19 07:00:00,5799.18,2,3,8,11.08
2020-02-19 08:00:00,6255.68,2,3,9,13.87
2020-02-19 09:00:00,6583.75,2,3,10,14.81
2020-02-19 10:00:00,6421.88,2,3,11,14.95
2020-02-19 11:00:00,6367.03,2,3,12,15.94
2020-02-19 12:00:00,6345.5,2,3,13,16.21
2020-02-19 13:00:00,6280.92,2,3,14,16.22
2020-02-19 14:00:00,6091.08,2,3,15,15.13
2020-02-19 15:00:00,6124.85,2,3,16,14.84
2020-02-19 16:00:00,6068.72,2,3,17,13.78
2020-02-19 17:00:00,6176.38,2,3,18,12.91
2020-02-19 18:00:00,6835.87,2,3,19,12.35
2020-02-19 19:00:00,7060,2,3,20,12.2
2020-02-19 20:00:00,7000.91,2,3,21,12.11
2020-02-19 21:00:00,6600.85,2,3,22,12.03
2020-02-19 22:00:00,6094.88,2,3,23,11.62
2020-02-19 23:00:00,5668.65,2,3,24,11.59
2020-02-20 00:00:00,5257.25,2,4,1,11.51
2020-02-20 01:00:00,4788.19,2,4,2,11.29
2020-02-20 02:00:00,4740.97,2,4,3,11.03
2020-02-20 03:00:00,4607.51,2,4,4,10.3
2020-02-20 04:00:00,4535.35,2,4,5,10.41
2020-02-20 05:00:00,4666.9,2,4,6,11.2
2020-02-20 06:00:00,5187.72,2,4,7,11.29
2020-02-20 07:00:00,5937.85,2,4,8,11.49
2020-02-20 08:00:00,6338.45,2,4,9,11.94
2020-02-20 09:00:00,6515.81,2,4,10,12.86
2020-02-20 10:00:00,6443.94,2,4,11,14.39
2020-02-20 11:00:00,6359.53,2,4,12,15.11
2020-02-20 12:00:00,6320.42,2,4,13,16.2
2020-02-20 13:00:00,6135.1,2,4,14,15.98
2020-02-20 14:00:00,5874.81,2,4,15,14.87
2020-02-20 15:00:00,5959.2,2,4,16,13.55
2020-02-20 16:00:00,5908.3,2,4,17,11.88
2020-02-20 17:00:00,6036.4,2,4,18,10.56
2020-02-20 18:00:00,6669.81,2,4,19,10.57
2020-02-20 19:00:00,7157.35,2,4,20,10.52
2020-02-20 20:00:00,7093.37,2,4,21,9.79
2020-02-20 21:00:00,6691.02,2,4,22,8.37
2020-02-20 22:00:00,6096.83,2,4,23,8.36
2020-02-20 23:00:00,5718.98,2,4,24,8.52
2020-02-21 00:00:00,5016.34,2,5,1,8.37
2020-02-21 01:00:00,4596.05,2,5,2,8.15
2020-02-21 02:00:00,4530.5,2,5,3,8.06
2020-02-21 03:00:00,4369.93,2,5,4,8.03
2020-02-21 04:00:00,4300.96,2,5,5,8.12
2020-02-21 05:00:00,4405.63,2,5,6,8.04
2020-02-21 06:00:00,4901.3,2,5,7,8.15
2020-02-21 07:00:00,5754.91,2,5,8,8.32
2020-02-21 08:00:00,6307.03,2,5,9,9.25
2020-02-21 09:00:00,6719.59,2,5,10,9.85
2020-02-21 10:00:00,6804.41,2,5,11,10.21
2020-02-21 11:00:00,6842.34,2,5,12,10.38
2020-02-21 12:00:00,6879.14,2,5,13,10.31
2020-02-21 13:00:00,6798.67,2,5,14,10.44
2020-02-21 14:00:00,6546.5,2,5,15,10.51
2020-02-21 15:00:00,6583.56,2,5,16,10.32
2020-02-21 16:00:00,6484.61,2,5,17,10.02
2020-02-21 17:00:00,6371.84,2,5,18,9.31
2020-02-21 18:00:00,6907.32,2,5,19,8.93
2020-02-21 19:00:00,7188.98,2,5,20,8.96
2020-02-21 20:00:00,7175.79,2,5,21,8.47
2020-02-21 21:00:00,6871.96,2,5,22,7.71
2020-02-21 22:00:00,6296.35,2,5,23,7.56
2020-02-21 23:00:00,5899.96,2,5,24,7.09
2020-02-22 00:00:00,5267.14,2,6,1,6.74
2020-02-22 01:00:00,4905.2,2,6,2,6.65
2020-02-22 02:00:00,4762.83,2,6,3,6.93
2020-02-22 03:00:00,4471.11,2,6,4,6.95
2020-02-22 04:00:00,4373.33,2,6,5,7.06
2020-02-22 05:00:00,4341.81,2,6,6,7.49
2020-02-22 06:00:00,4525.97,2,6,7,7.91
2020-02-22 07:00:00,4808.73,2,6,8,7.78
2020-02-22 08:00:00,5363.45,2,6,9,6.74
2020-02-22 09:00:00,6033.1,2,6,10,7
2020-02-22 10:00:00,6323.64,2,6,11,7.67
2020-02-22 11:00:00,6442.16,2,6,12,8.93
2020-02-22 12:00:00,6620.06,2,6,13,7.94
2020-02-22 13:00:00,6661.96,2,6,14,9.3
2020-02-22 14:00:00,6516.78,2,6,15,8.37
2020-02-22 15:00:00,6663.89,2,6,16,8.1
2020-02-22 16:00:00,6673.31,2,6,17,7.87
2020-02-22 17:00:00,6627.75,2,6,18,7.6
2020-02-22 18:00:00,7022.79,2,6,19,7.13
2020-02-22 19:00:00,7161.83,2,6,20,7.17
2020-02-22 20:00:00,7018.79,2,6,21,7.28
2020-02-22 21:00:00,6560.01,2,6,22,7.34
2020-02-22 22:00:00,6074.8,2,6,23,7.69
2020-02-22 23:00:00,5694.59,2,6,24,7.87
2020-02-23 00:00:00,5375.06,2,7,1,8.04
2020-02-23 01:00:00,4980.68,2,7,2,8.23
2020-02-23 02:00:00,4869.08,2,7,3,8.2
2020-02-23 03:00:00,4666.54,2,7,4,8.1
2020-02-23 04:00:00,4527.37,2,7,5,7.64
2020-02-23 05:00:00,4511.03,2,7,6,7.7
2020-02-23 06:00:00,4702.47,2,7,7,7.89
2020-02-23 07:00:00,4869.24,2,7,8,8.27
2020-02-23 08:00:00,5195.94,2,7,9,9.31
2020-02-23 09:00:00,5646.3,2,7,10,10.37
2020-02-23 10:00:00,5950.57,2,7,11,10.68
2020-02-23 11:00:00,6277.86,2,7,12,11.63
2020-02-23 12:00:00,6349.08,2,7,13,12.16
2020-02-23 13:00:00,6247.64,2,7,14,12.22
2020-02-23 14:00:00,5808.68,2,7,15,12.34
2020-02-23 15:00:00,5820.15,2,7,16,11.92
2020-02-23 16:00:00,5750.71,2,7,17,11.07
2020-02-23 17:00:00,5714.81,2,7,18,9.75
2020-02-23 18:00:00,6478.97,2,7,19,9.11
2020-02-23 19:00:00,6960.43,2,7,20,8.66
2020-02-23 20:00:00,6935.12,2,7,21,8.18
2020-02-23 21:00:00,6613.8,2,7,22,7.28
2020-02-23 22:00:00,6153.4,2,7,23,6.77
2020-02-23 23:00:00,5721.9,2,7,24,7.18
2020-02-24 00:00:00,4979.77,2,1,1,6.32
2020-02-24 01:00:00,4510.21,2,1,2,6.14
2020-02-24 02:00:00,4433.84,2,1,3,6.18
