DATE;TIME;LOAD
20/9/2019;2;4565.99
20/9/2019;3;4383.87
20/9/2019;4;4280.27
20/9/2019;5;4235.63
20/9/2019;6;4350.52
20/9/2019;7;4697.41
20/9/2019;8;5174.24
20/9/2019;9;5648.94
20/9/2019;10;6082.5
20/9/2019;11;6319.76
20/9/2019;12;6485.76
20/9/2019;13;6566.24
20/9/2019;14;6538.38
20/9/2019;15;6295.85
20/9/2019;16;6001.16
20/9/2019;17;5775.73
20/9/2019;18;5740.58
20/9/2019;19;5784.96
20/9/2019;20;6045.75
20/9/2019;21;6345.89
20/9/2019;22;5866.86
20/9/2019;23;5321.39
20/9/2019;24;5011.9
21/9/2019;1;4728.1
21/9/2019;2;4471.62
21/9/2019;3;4306.16
21/9/2019;4;4219.61
21/9/2019;5;4187.16
21/9/2019;6;4192.57
21/9/2019;7;4378.56
21/9/2019;8;4544.22
21/9/2019;9;4955.23
21/9/2019;10;5393.71
21/9/2019;11;5711.41
21/9/2019;12;5914.16
21/9/2019;13;6051.03
21/9/2019;14;6034.5
21/9/2019;15;5721.74
21/9/2019;16;5377.94
21/9/2019;17;5228.75
21/9/2019;18;5238.48
21/9/2019;19;5325.86
21/9/2019;20;5679.63
21/9/2019;21;6023.53
21/9/2019;22;5632.38
21/9/2019;23;5169.43
21/9/2019;24;4807.11
22/9/2019;1;4277.75
22/9/2019;2;4031.49
22/9/2019;3;3868.91
22/9/2019;4;3777.09
22/9/2019;5;3751.93
22/9/2019;6;3779.89
22/9/2019;7;3856.64
22/9/2019;8;3943.22
22/9/2019;9;4261.24
22/9/2019;10;4701.23
22/9/2019;11;5075.44
22/9/2019;12;5380.31
22/9/2019;13;5515.83
22/9/2019;14;5409.88
22/9/2019;15;5024.65
22/9/2019;16;4687.41
22/9/2019;17;4570.83
22/9/2019;18;4638.76
22/9/2019;19;4847.62
22/9/2019;20;5215.71
22/9/2019;21;5585.94
22/9/2019;22;5369.18
22/9/2019;23;4999.07
22/9/2019;24;4662.27
23/9/2019;1;4208.93
23/9/2019;2;3950.66
23/9/2019;3;3789.76
23/9/2019;4;3704.44
23/9/2019;5;3718.07
23/9/2019;6;3821.3
23/9/2019;7;4167.01
23/9/2019;8;4695.61
23/9/2019;9;5182.08
23/9/2019;10;5549.54
23/9/2019;11;5755.88
23/9/2019;12;5869.06
23/9/2019;13;5965.67
23/9/2019;14;6002.56
23/9/2019;15;5818.78
23/9/2019;16;5511.66
23/9/2019;17;5326.27
23/9/2019;18;5357.71
23/9/2019;19;5430.48
23/9/2019;20;5742.36
23/9/2019;21;6004
23/9/2019;22;5729.23
23/9/2019;23;5264.37
23/9/2019;24;4918.57
24/9/2019;1;4474.43
24/9/2019;2;4196.77
24/9/2019;3;4036.72
24/9/2019;4;3986.54
24/9/2019;5;3954.76
24/9/2019;6;4042.39
24/9/2019;7;4345.51
24/9/2019;8;4761.97
24/9/2019;9;5264.29
24/9/2019;10;5742.79
24/9/2019;11;6025.26
24/9/2019;12;6227.82
24/9/2019;13;6336.7
24/9/2019;14;6327.23
24/9/2019;15;6096.74
24/9/2019;16;5765.56
24/9/2019;17;5614.01
24/9/2019;18;5597.98
24/9/2019;19;5693.44
24/9/2019;20;6028.23
24/9/2019;21;6280.38
24/9/2019;22;5865.61
24/9/2019;23;5329.4
24/9/2019;24;4973.15
25/9/2019;1;4524.7
25/9/2019;2;4247.59
25/9/2019;3;4113.95
25/9/2019;4;4036.12
25/9/2019;5;4013.57
25/9/2019;6;4109.25
25/9/2019;7;4458.09
25/9/2019;8;4945.35
25/9/2019;9;5623.45
25/9/2019;10;6066.4
25/9/2019;11;6262.82
25/9/2019;12;6400.09
25/9/2019;13;6479.56
25/9/2019;14;6437.46
25/9/2019;15;6252.85
25/9/2019;16;5963.41
25/9/2019;17;5761.98
25/9/2019;18;5699.22
25/9/2019;19;5782.53
25/9/2019;20;6118.64
25/9/2019;21;6353.34
25/9/2019;22;5966.58
25/9/2019;23;5408.2
25/9/2019;24;5075.16
26/9/2019;1;4406.29
26/9/2019;2;4114.44
26/9/2019;3;3965.63
26/9/2019;4;3903.19
26/9/2019;5;3910.99
26/9/2019;6;4028.81
26/9/2019;7;4331.28
26/9/2019;8;4864.9
26/9/2019;9;5372.92
26/9/2019;10;5768.86
26/9/2019;11;6047.12
26/9/2019;12;6176.27
26/9/2019;13;6278.84
26/9/2019;14;6271.4
26/9/2019;15;6002.8
26/9/2019;16;5751.89
26/9/2019;17;5609.2
26/9/2019;18;5487.12
26/9/2019;19;5596.08
26/9/2019;20;6020
26/9/2019;21;6248.51
26/9/2019;22;5776.42
26/9/2019;23;5215.3
26/9/2019;24;4929.42
27/9/2019;1;4433.09
27/9/2019;2;4179.86
27/9/2019;3;4039.92
27/9/2019;4;3964.9
27/9/2019;5;3936.59
27/9/2019;6;4058.28
27/9/2019;7;4415.06
27/9/2019;8;4854.06
27/9/2019;9;5420.35
27/9/2019;10;5856.04
27/9/2019;11;6125.51
27/9/2019;12;6287.07
27/9/2019;13;6339.65
27/9/2019;14;6349.29
27/9/2019;15;6100.95
27/9/2019;16;5771.5
27/9/2019;17;5591.47
27/9/2019;18;5578.54
27/9/2019;19;5660.16
27/9/2019;20;6000.7
27/9/2019;21;6194.43
27/9/2019;22;5815.12
27/9/2019;23;5085.59
27/9/2019;24;4725.68
28/9/2019;1;4540.25
28/9/2019;2;4277.9
28/9/2019;3;4141.86
28/9/2019;4;4039.58
28/9/2019;5;3991.62
28/9/2019;6;4027.92
28/9/2019;7;4174.54
28/9/2019;8;4333.56
28/9/2019;9;4766.54
28/9/2019;10;5304.05
28/9/2019;11;5648.57
28/9/2019;12;5883.79
28/9/2019;13;6028.41
28/9/2019;14;6031.4
28/9/2019;15;5769.26
28/9/2019;16;5452.7
28/9/2019;17;5285.21
28/9/2019;18;5251.81
28/9/2019;19;5470.36
28/9/2019;20;5809.8
28/9/2019;21;5975.92
28/9/2019;22;5673.24
28/9/2019;23;5088.95
28/9/2019;24;4760.8
29/9/2019;1;4436
29/9/2019;2;4155.43
29/9/2019;3;4001.4
29/9/2019;4;3860.73
29/9/2019;5;3798.4
29/9/2019;6;3809.55
29/9/2019;7;3874.28
29/9/2019;8;3930.59
29/9/2019;9;4239.81
29/9/2019;10;4699.03
29/9/2019;11;5101.18
29/9/2019;12;5422.19
29/9/2019;13;5585.56
29/9/2019;14;5502.44
29/9/2019;15;5143.7
29/9/2019;16;4871.42
29/9/2019;17;4744.17
29/9/2019;18;4779.57
29/9/2019;19;4988.24
29/9/2019;20;5322.34
29/9/2019;21;5581.78
29/9/2019;22;5426.92
29/9/2019;23;5032.82
29/9/2019;24;4705.86
30/9/2019;1;4294.17
30/9/2019;2;4011.41
30/9/2019;3;3857.93
30/9/2019;4;3786.15
30/9/2019;5;3757.47
30/9/2019;6;3865.97
30/9/2019;7;4215.74
30/9/2019;8;4755.25
30/9/2019;9;5275.15
30/9/2019;10;5782.59
30/9/2019;11;6033.6
30/9/2019;12;6245.53
30/9/2019;13;6368.73
30/9/2019;14;6398.72
30/9/2019;15;6259.36
30/9/2019;16;5971.41
30/9/2019;17;5764.43
30/9/2019;18;5725.65
30/9/2019;19;5903.77
30/9/2019;20;6277.38
30/9/2019;21;6520.33
30/9/2019;22;6067.34
30/9/2019;23;5460.35
30/9/2019;24;5083.03
1/10/2019;1;4753.04
1/10/2019;2;4496.74
1/10/2019;3;4334.41
1/10/2019;4;4260.78
1/10/2019;5;4229.06
1/10/2019;6;4306.23
1/10/2019;7;4638.95
1/10/2019;8;5048.72
1/10/2019;9;5447.73
1/10/2019;10;5853.59
1/10/2019;11;5980.82
1/10/2019;12;6182.55
1/10/2019;13;6293.32
1/10/2019;14;6281.39
1/10/2019;15;6197.81
1/10/2019;16;5892.16
1/10/2019;17;5719.55
1/10/2019;18;5676.61
1/10/2019;19;5903.27
1/10/2019;20;6255.2
1/10/2019;21;6436.76
1/10/2019;22;5926.83
1/10/2019;23;5301.11
1/10/2019;24;4903.35
2/10/2019;1;4490.19
2/10/2019;2;4251.02
2/10/2019;3;4099.59
2/10/2019;4;4044.83
2/10/2019;5;4032.05
2/10/2019;6;4128.33
2/10/2019;7;4577.08
2/10/2019;8;4968.42
2/10/2019;9;5429.92
2/10/2019;10;5953.41
2/10/2019;11;6222.81
2/10/2019;12;6299.51
2/10/2019;13;6429.48
2/10/2019;14;6453.88
2/10/2019;15;6277.97
2/10/2019;16;5966.25
2/10/2019;17;5702.45
2/10/2019;18;5577.9
2/10/2019;19;5692.4
2/10/2019;20;6096.6
2/10/2019;21;6266.3
2/10/2019;22;5823.52
2/10/2019;23;5249.63
2/10/2019;24;4954.19
3/10/2019;1;4513.43
3/10/2019;2;4213.22
3/10/2019;3;4024.16
3/10/2019;4;3935.26
3/10/2019;5;3918.57
3/10/2019;6;4057.68
3/10/2019;7;4409.77
3/10/2019;8;4884.88
3/10/2019;9;5338.2
3/10/2019;10;5771.12
3/10/2019;11;6075.87
3/10/2019;12;6281.84
3/10/2019;13;6388.36
3/10/2019;14;6354.2
3/10/2019;15;6046.49
3/10/2019;16;5741.44
3/10/2019;17;5529.79
3/10/2019;18;5516.56
3/10/2019;19;5713.15
3/10/2019;20;6095.61
3/10/2019;21;6236.14
3/10/2019;22;5731.34
3/10/2019;23;5197.35
3/10/2019;24;4880.88
4/10/2019;1;4492.74
4/10/2019;2;4201.57
4/10/2019;3;4030.71
4/10/2019;4;3941.99
4/10/2019;5;3936.62
4/10/2019;6;4028.85
4/10/2019;7;4343.65
4/10/2019;8;4738.11
4/10/2019;9;5154.39
4/10/2019;10;5534.34
4/10/2019;11;5605.99
4/10/2019;12;5748.6
4/10/2019;13;5819.26
4/10/2019;14;5819.65
4/10/2019;15;5755.59
4/10/2019;16;5554.12
4/10/2019;17;5383.34
4/10/2019;18;5397.46
4/10/2019;19;5644.16
4/10/2019;20;5909.97
4/10/2019;21;6056.6
4/10/2019;22;5671.25
4/10/2019;23;5169.65
4/10/2019;24;4739.74
5/10/2019;1;4251.68
5/10/2019;2;4004.1
5/10/2019;3;3797.61
5/10/2019;4;3740.87
5/10/2019;5;3748.56
5/10/2019;6;3825.36
5/10/2019;7;3967.44
5/10/2019;8;4225.2
5/10/2019;9;4700.08
5/10/2019;10;5156.41
5/10/2019;11;5496.41
5/10/2019;12;5677.8
5/10/2019;13;5793.53
5/10/2019;14;5813.34
5/10/2019;15;5551.92
5/10/2019;16;5176.42
5/10/2019;17;5015.84
5/10/2019;18;5041.31
5/10/2019;19;5224.09
5/10/2019;20;5585.51
5/10/2019;21;5660.65
5/10/2019;22;5377.37
5/10/2019;23;4932.87
5/10/2019;24;4596.72
6/10/2019;1;4202.26
6/10/2019;2;3914.64
6/10/2019;3;3762.63
6/10/2019;4;3679.97
6/10/2019;5;3628.95
6/10/2019;6;3651.64
6/10/2019;7;3732.84
6/10/2019;8;3824.26
6/10/2019;9;4190.28
6/10/2019;10;4573.08
6/10/2019;11;4955.28
6/10/2019;12;5253.09
6/10/2019;13;5371.91
6/10/2019;14;5245.75
6/10/2019;15;4862.75
6/10/2019;16;4525.83
6/10/2019;17;4448.59
6/10/2019;18;4474.3
6/10/2019;19;4748.21
6/10/2019;20;5167.25
6/10/2019;21;5432.65
6/10/2019;22;5346.06
6/10/2019;23;4940.36
6/10/2019;24;4555.71
7/10/2019;1;4147.83
7/10/2019;2;3909.8
7/10/2019;3;3768.6
7/10/2019;4;3737.43
7/10/2019;5;3733.06
7/10/2019;6;3855.68
7/10/2019;7;4207.69
7/10/2019;8;4709.67
7/10/2019;9;5160.29
7/10/2019;10;5555.11
7/10/2019;11;5670.37
7/10/2019;12;5769.11
7/10/2019;13;5824.87
7/10/2019;14;5818.06
7/10/2019;15;5708.2
7/10/2019;16;5437.52
7/10/2019;17;5274.57
7/10/2019;18;5293.75
7/10/2019;19;5614.39
7/10/2019;20;5997.92
7/10/2019;21;6154.36
7/10/2019;22;5805.5
7/10/2019;23;5275.12
7/10/2019;24;4863.59
8/10/2019;1;4426.27
8/10/2019;2;4147.75
8/10/2019;3;3979.27
8/10/2019;4;3908.08
8/10/2019;5;3912.09
8/10/2019;6;4010.32
8/10/2019;7;4382.62
8/10/2019;8;4859.62
8/10/2019;9;5340.45
8/10/2019;10;5759.53
8/10/2019;11;5921.64
8/10/2019;12;6016.5
8/10/2019;13;6058.35
8/10/2019;14;5958.3
8/10/2019;15;5669.75
8/10/2019;16;5369.93
8/10/2019;17;5182.49
8/10/2019;18;5160.78
8/10/2019;19;5353.66
8/10/2019;20;5747
8/10/2019;21;5895.87
8/10/2019;22;5520.78
8/10/2019;23;4975.87
8/10/2019;24;4619.06
9/10/2019;1;4284.04
9/10/2019;2;3986.98
9/10/2019;3;3856.9
9/10/2019;4;3789.16
9/10/2019;5;3787.43
9/10/2019;6;3918.6
9/10/2019;7;4292.9
9/10/2019;8;4808.99
9/10/2019;9;5233.22
9/10/2019;10;5598.81
9/10/2019;11;5774.13
9/10/2019;12;5889.19
9/10/2019;13;5924.72
9/10/2019;14;5872.88
9/10/2019;15;5665.18
9/10/2019;16;5382.19
9/10/2019;17;5190.34
9/10/2019;18;5198.28
9/10/2019;19;5352.46
9/10/2019;20;5834.01
9/10/2019;21;5960.01
9/10/2019;22;5540.39
9/10/2019;23;5009.14
9/10/2019;24;4731.76
10/10/2019;1;4256.51
10/10/2019;2;3994.5
10/10/2019;3;3868.2
10/10/2019;4;3788.5
10/10/2019;5;3784.21
10/10/2019;6;3871.5
10/10/2019;7;4257.95
10/10/2019;8;4774.37
10/10/2019;9;5202.52
10/10/2019;10;5520.89
10/10/2019;11;5631.62
10/10/2019;12;5758.54
10/10/2019;13;5843.65
10/10/2019;14;5806.03
10/10/2019;15;5548.09
10/10/2019;16;5257.11
10/10/2019;17;5117.87
10/10/2019;18;5146.3
10/10/2019;19;5318.64
10/10/2019;20;5749.79
10/10/2019;21;5933.78
10/10/2019;22;5590.5
10/10/2019;23;5064.62
10/10/2019;24;4657.9
11/10/2019;1;4293.03
11/10/2019;2;4030.84
11/10/2019;3;3908.68
11/10/2019;4;3808.51
11/10/2019;5;3781.85
11/10/2019;6;3863.24
11/10/2019;7;4244.87
11/10/2019;8;4783.64
11/10/2019;9;5196.24
11/10/2019;10;5585.52
11/10/2019;11;5763.19
11/10/2019;12;5889.22
11/10/2019;13;5993.92
11/10/2019;14;5962.44
11/10/2019;15;5769.5
11/10/2019;16;5487.31
11/10/2019;17;5256.19
11/10/2019;18;5266.52
11/10/2019;19;5445.5
11/10/2019;20;5811.22
11/10/2019;21;5863.52
11/10/2019;22;5492.15
11/10/2019;23;4989.7
11/10/2019;24;4688.74
12/10/2019;1;4387.51
12/10/2019;2;4092.95
12/10/2019;3;4000.98
12/10/2019;4;3885.48
12/10/2019;5;3844.94
12/10/2019;6;3907.05
12/10/2019;7;4103.38
12/10/2019;8;4230.54
12/10/2019;9;4605.48
12/10/2019;10;5101.82
12/10/2019;11;5415.34
12/10/2019;12;5615.43
12/10/2019;13;5725.24
12/10/2019;14;5738.4
12/10/2019;15;5533.52
12/10/2019;16;5166.57
12/10/2019;17;4944.62
12/10/2019;18;4915.63
12/10/2019;19;5075.66
12/10/2019;20;5523.81
12/10/2019;21;5684.26
12/10/2019;22;5342.4
12/10/2019;23;4904.48
12/10/2019;24;4641.73
13/10/2019;1;4228.84
13/10/2019;2;3937.95
13/10/2019;3;3761.55
13/10/2019;4;3668.23
13/10/2019;5;3609.57
13/10/2019;6;3649.64
13/10/2019;7;3679.38
13/10/2019;8;3787.8
13/10/2019;9;4070.64
13/10/2019;10;4493.87
13/10/2019;11;4854.37
13/10/2019;12;5150.86
13/10/2019;13;5312.45
13/10/2019;14;5212.84
13/10/2019;15;4822.36
13/10/2019;16;4544.76
13/10/2019;17;4421.72
13/10/2019;18;4482.92
13/10/2019;19;4703.12
13/10/2019;20;5199.84
13/10/2019;21;5331.17
13/10/2019;22;5163.73
13/10/2019;23;4800.76
13/10/2019;24;4482.29
14/10/2019;1;3989.97
14/10/2019;2;3728.51
14/10/2019;3;3618.13
14/10/2019;4;3538.32
14/10/2019;5;3534.64
14/10/2019;6;3650.65
14/10/2019;7;3994.36
14/10/2019;8;4511.75
14/10/2019;9;4959.31
14/10/2019;10;5298.81
14/10/2019;11;5434.37
14/10/2019;12;5585.11
14/10/2019;13;5691.49
14/10/2019;14;5727.57
14/10/2019;15;5513.69
14/10/2019;16;5214.89
14/10/2019;17;4985.23
14/10/2019;18;5048.39
14/10/2019;19;5225.21
14/10/2019;20;5700.88
14/10/2019;21;5788.94
14/10/2019;22;5401.52
14/10/2019;23;4872.88
14/10/2019;24;4606.31
15/10/2019;1;4295.78
15/10/2019;2;4049.45
15/10/2019;3;3862.05
15/10/2019;4;3786.92
15/10/2019;5;3770.04
15/10/2019;6;3837.98
15/10/2019;7;4156.19
15/10/2019;8;4575.53
15/10/2019;9;4963.3
15/10/2019;10;5394.26
15/10/2019;11;5599.97
15/10/2019;12;5749.74
15/10/2019;13;5834.7
15/10/2019;14;5786.88
15/10/2019;15;5527.25
15/10/2019;16;5256.68
15/10/2019;17;5086.54
15/10/2019;18;5079.87
15/10/2019;19;5291.03
15/10/2019;20;5833.36
15/10/2019;21;5961.11
15/10/2019;22;5548.74
15/10/2019;23;5017.85
15/10/2019;24;4688.41
16/10/2019;1;4305.26
16/10/2019;2;4041.48
16/10/2019;3;3921.39
16/10/2019;4;3874.69
16/10/2019;5;3867.24
16/10/2019;6;3949.2
16/10/2019;7;4254.27
16/10/2019;8;4700.78
16/10/2019;9;5075.86
16/10/2019;10;5464.96
16/10/2019;11;5659.08
16/10/2019;12;5818.46
16/10/2019;13;5899.3
16/10/2019;14;5880.65
16/10/2019;15;5675.86
16/10/2019;16;5330.27
16/10/2019;17;5158.5
16/10/2019;18;5132.88
16/10/2019;19;5377.06
16/10/2019;20;5824.37
16/10/2019;21;5925.22
16/10/2019;22;5541.49
16/10/2019;23;5009.99
16/10/2019;24;4691.85
17/10/2019;1;4388.98
17/10/2019;2;4108.38
17/10/2019;3;3912.08
17/10/2019;4;3872.84
17/10/2019;5;3883.55
17/10/2019;6;4050.54
17/10/2019;7;4374.52
17/10/2019;8;4833.92
17/10/2019;9;5133.36
17/10/2019;10;5447.51
17/10/2019;11;5631.3
17/10/2019;12;5792.43
17/10/2019;13;5895.3
17/10/2019;14;5836.58
17/10/2019;15;5607.64
17/10/2019;16;5284.04
17/10/2019;17;5129.01
17/10/2019;18;5194.31
17/10/2019;19;5419.44
17/10/2019;20;5914.54
17/10/2019;21;6005.24
17/10/2019;22;5650.07
17/10/2019;23;5128.26
17/10/2019;24;4767.82
18/10/2019;1;4373.13
18/10/2019;2;4154.07
18/10/2019;3;4036.14
18/10/2019;4;3948.88
18/10/2019;5;3918.26
18/10/2019;6;4029.59
18/10/2019;7;4397.85
18/10/2019;8;4893.96
18/10/2019;9;5326.84
18/10/2019;10;5772.79
18/10/2019;11;5969.48
18/10/2019;12;6113.83
18/10/2019;13;6124.04
18/10/2019;14;6014.02
18/10/2019;15;5784.71
18/10/2019;16;5455.05
18/10/2019;17;5246.89
18/10/2019;18;5206.41
18/10/2019;19;5433.6
18/10/2019;20;5874.49
18/10/2019;21;5942.67
18/10/2019;22;5563.77
18/10/2019;23;5036.97
18/10/2019;24;4660.23
19/10/2019;1;4490.77
19/10/2019;2;4216.82
19/10/2019;3;4062.26
19/10/2019;4;4004.5
19/10/2019;5;3948.71
19/10/2019;6;4000.68
19/10/2019;7;4161.24
19/10/2019;8;4366.86
19/10/2019;9;4758.96
19/10/2019;10;5238.92
19/10/2019;11;5558.79
19/10/2019;12;5748.44
19/10/2019;13;5844.51
19/10/2019;14;5800.14
19/10/2019;15;5505.7
19/10/2019;16;5209.47
19/10/2019;17;4982.56
19/10/2019;18;4949.83
19/10/2019;19;5222.9
19/10/2019;20;5713.26
19/10/2019;21;5717.08
19/10/2019;22;5409.43
19/10/2019;23;5035.34
19/10/2019;24;4665.6
20/10/2019;1;4285.41
20/10/2019;2;4000.89
20/10/2019;3;3855.54
20/10/2019;4;3725.01
20/10/2019;5;3667.05
20/10/2019;6;3686.97
20/10/2019;7;3797.75
20/10/2019;8;3839.21
20/10/2019;9;4152.62
20/10/2019;10;4636.03
20/10/2019;11;5031.15
20/10/2019;12;5286.03
20/10/2019;13;5426.9
20/10/2019;14;5341.68
20/10/2019;15;4950.08
20/10/2019;16;4665.04
20/10/2019;17;4555.97
20/10/2019;18;4645.05
20/10/2019;19;4951.3
20/10/2019;20;5381.23
20/10/2019;21;5507.07
20/10/2019;22;5314.48
20/10/2019;23;4916.94
20/10/2019;24;4590.02
21/10/2019;1;4169.79
21/10/2019;2;3903.64
21/10/2019;3;3747.62
21/10/2019;4;3683.35
21/10/2019;5;3651.06
21/10/2019;6;3778.69
21/10/2019;7;4132.31
21/10/2019;8;4655.71
21/10/2019;9;5019.59
21/10/2019;10;5478.62
21/10/2019;11;5722.24
21/10/2019;12;5847.51
21/10/2019;13;5935.74
21/10/2019;14;5915.88
21/10/2019;15;5763.56
21/10/2019;16;5508.9
21/10/2019;17;5265.65
21/10/2019;18;5285.86
21/10/2019;19;5534.04
21/10/2019;20;5992.75
21/10/2019;21;6019.95
21/10/2019;22;5641.16
21/10/2019;23;5023.68
21/10/2019;24;4704.02
22/10/2019;1;4378.38
22/10/2019;2;4096.54
22/10/2019;3;3977.68
22/10/2019;4;3914.23
22/10/2019;5;3894.53
22/10/2019;6;3958.96
22/10/2019;7;4274.12
22/10/2019;8;4717.52
22/10/2019;9;5038.01
22/10/2019;10;5425.33
22/10/2019;11;5621.64
22/10/2019;12;5775.02
22/10/2019;13;5859.19
22/10/2019;14;5825.45
22/10/2019;15;5597.05
22/10/2019;16;5264.02
22/10/2019;17;5065.87
22/10/2019;18;5089.73
22/10/2019;19;5334.96
22/10/2019;20;5898.65
22/10/2019;21;5912.63
22/10/2019;22;5544.66
22/10/2019;23;5024.14
22/10/2019;24;4729.4
23/10/2019;1;4088.43
23/10/2019;2;3837.05
23/10/2019;3;3695.88
23/10/2019;4;3619.09
23/10/2019;5;3637.98
23/10/2019;6;3761.34
23/10/2019;7;4095.16
23/10/2019;8;4613.41
23/10/2019;9;4945.95
23/10/2019;10;5277.07
23/10/2019;11;5458.12
23/10/2019;12;5573.59
23/10/2019;13;5692.05
23/10/2019;14;5709.54
23/10/2019;15;5548.07
23/10/2019;16;5268.99
23/10/2019;17;5043.09
23/10/2019;18;5002.8
23/10/2019;19;5214.77
23/10/2019;20;5697.29
23/10/2019;21;5667.07
23/10/2019;22;5312.38
23/10/2019;23;4771.78
23/10/2019;24;4469.18
24/10/2019;1;4023.22
24/10/2019;2;3778.26
24/10/2019;3;3629.99
24/10/2019;4;3591.57
24/10/2019;5;3607.98
24/10/2019;6;3723.91
24/10/2019;7;4063.3
24/10/2019;8;4598.88
24/10/2019;9;4950.2
24/10/2019;10;5269.38
24/10/2019;11;5560.43
24/10/2019;12;5720.01
24/10/2019;13;5770.87
24/10/2019;14;5732.44
24/10/2019;15;5480.81
24/10/2019;16;5191.41
24/10/2019;17;5023.25
24/10/2019;18;4977.13
24/10/2019;19;5201.09
24/10/2019;20;5717.53
24/10/2019;21;5690.55
24/10/2019;22;5357.55
24/10/2019;23;4825.62
24/10/2019;24;4440.37
25/10/2019;1;3994.8
25/10/2019;2;3758.03
25/10/2019;3;3673.79
25/10/2019;4;3623.66
25/10/2019;5;3591.76
25/10/2019;6;3682.8
25/10/2019;7;4169.72
25/10/2019;8;4631.22
25/10/2019;9;4968.92
25/10/2019;10;5309.8
25/10/2019;11;5459.8
25/10/2019;12;5632.02
25/10/2019;13;5662.93
25/10/2019;14;5628.32
25/10/2019;15;5363.48
25/10/2019;16;5058.27
25/10/2019;17;4885.32
25/10/2019;18;4908.36
25/10/2019;19;5172.25
25/10/2019;20;5693.8
25/10/2019;21;5713.96
25/10/2019;22;5370.23
25/10/2019;23;4808.5
25/10/2019;24;4347.81
26/10/2019;1;4204.41
26/10/2019;2;3952.29
26/10/2019;3;3738.21
26/10/2019;4;3658.84
26/10/2019;5;3569.55
26/10/2019;6;3618.63
26/10/2019;7;3704.09
26/10/2019;8;3839.3
26/10/2019;9;4278.01
26/10/2019;10;4842.66
26/10/2019;11;5157.37
26/10/2019;12;5412.18
26/10/2019;13;5644.12
26/10/2019;14;5633.89
26/10/2019;15;5308.12
26/10/2019;16;4978.46
26/10/2019;17;4727.22
26/10/2019;18;4687.46
26/10/2019;19;4939.71
26/10/2019;20;5615.36
26/10/2019;21;5662.27
26/10/2019;22;5417.16
26/10/2019;23;4765.59
26/10/2019;24;4470.59
27/10/2019;1;4092.85
27/10/2019;2;3743.89
27/10/2019;3;3513.57
27/10/2019;4;3372.91
27/10/2019;5;3342.04
27/10/2019;6;3314.03
27/10/2019;7;3512.59
27/10/2019;8;4012.57
27/10/2019;9;4533.1
27/10/2019;10;4871.23
27/10/2019;11;5017.87
27/10/2019;12;4977.15
27/10/2019;13;4801.77
27/10/2019;14;4652.92
27/10/2019;15;4185.66
27/10/2019;16;3659.49
27/10/2019;17;3552.79
27/10/2019;18;3857.58
27/10/2019;19;4578.39
27/10/2019;20;5293.71
27/10/2019;21;5337.92
27/10/2019;22;5206.04
27/10/2019;23;4941.88
27/10/2019;24;4572.11
28/10/2019;1;4020.13
28/10/2019;2;3804.29
28/10/2019;3;3648.28
28/10/2019;4;3553.56
28/10/2019;5;3512.7
28/10/2019;6;3505
28/10/2019;7;3505.96
28/10/2019;8;3582.46
28/10/2019;9;4046.17
28/10/2019;10;4454.11
28/10/2019;11;4668.43
28/10/2019;12;4705.82
28/10/2019;13;4721.98
28/10/2019;14;4668.69
28/10/2019;15;4321.05
28/10/2019;16;4045.73
28/10/2019;17;4163.07
28/10/2019;18;4686.84
28/10/2019;19;5350.73
28/10/2019;20;5330.66
28/10/2019;21;5245.12
28/10/2019;22;4964.85
28/10/2019;23;4650.64
28/10/2019;24;4381.01
29/10/2019;1;3884.55
29/10/2019;2;3546.74
29/10/2019;3;3479.66
29/10/2019;4;3395.14
29/10/2019;5;3369.48
29/10/2019;6;3503.68
29/10/2019;7;3805.13
29/10/2019;8;4292.96
29/10/2019;9;4915.22
29/10/2019;10;5219.51
29/10/2019;11;5323.56
29/10/2019;12;5426.47
29/10/2019;13;5525.64
29/10/2019;14;5521.27
29/10/2019;15;5245.8
29/10/2019;16;5075.1
29/10/2019;17;4974.66
29/10/2019;18;5245.69
29/10/2019;19;5831.49
29/10/2019;20;5696.8
29/10/2019;21;5622.37
29/10/2019;22;5325.83
29/10/2019;23;4836.43
29/10/2019;24;4454.79
30/10/2019;1;4213.73
30/10/2019;2;3884.23
30/10/2019;3;3751.11
30/10/2019;4;3644.8
30/10/2019;5;3529.49
30/10/2019;6;3545.22
30/10/2019;7;3843.69
30/10/2019;8;4485.3
30/10/2019;9;5113.41
30/10/2019;10;5493.18
30/10/2019;11;5634.66
30/10/2019;12;5667.95
30/10/2019;13;5758.42
30/10/2019;14;5670.32
30/10/2019;15;5407
30/10/2019;16;5162.06
30/10/2019;17;4989.47
30/10/2019;18;5180.44
30/10/2019;19;5820.28
30/10/2019;20;6058.6
30/10/2019;21;6008.77
30/10/2019;22;5808.27
30/10/2019;23;4998.3
30/10/2019;24;4578.77
31/10/2019;1;4203.6
31/10/2019;2;3996.08
31/10/2019;3;3877.4
31/10/2019;4;3834.01
31/10/2019;5;3818.9
31/10/2019;6;3978.5
31/10/2019;7;4287.61
31/10/2019;8;4733.34
31/10/2019;9;5086.5
31/10/2019;10;5345.8
31/10/2019;11;5537.12
31/10/2019;12;5655.87
31/10/2019;13;5711.29
31/10/2019;14;5697.51
31/10/2019;15;5475.9
31/10/2019;16;5289.26
